CATAID,RA,DEC,NQ,Z_TONRY,DM_70_25_75
486651,220.66343,-1.76557,5,0.0782328,37.7547
486681,220.90913,-1.8039,5,0.0352766,35.9552
486716,221.04605,-1.6948,5,0.0729718,37.5952
486736,221.14772,-1.66423,5,0.0837277,37.9108
486772,221.38163,-1.64615,5,0.0841737,37.9231
486782,221.41633,-1.71863,5,0.0304239,35.6256
486834,221.74484,-1.78889,5,0.0441282,36.4561
486863,221.91649,-1.74942,5,0.0774892,37.7328
486867,221.86779,-1.63393,5,0.0434051,36.419
486872,221.88823,-1.64567,5,0.0435949,36.4288
486873,221.9053,-1.76514,5,0.0840742,37.9203
486874,221.90979,-1.72995,5,0.0765185,37.7039
486928,222.18696,-1.7196,5,0.0769236,37.7161
486957,222.37248,-1.77576,5,0.0842456,37.9251
487019,222.67796,-1.72641,5,0.0271403,35.3722
487020,222.67651,-1.72682,5,0.0613035,37.1982
487027,222.67912,-1.7149,5,0.0271702,35.3746
487060,222.78152,-1.61207,5,0.0846278,37.9355
487062,222.7853,-1.6175,5,0.0839072,37.9158
487064,222.79352,-1.74734,5,0.0850882,37.948
487114,222.99701,-1.57379,5,0.0991638,38.3023
487115,223.02639,-1.73022,5,0.0842332,37.9247
487175,223.33976,-1.59497,5,0.0429581,36.3959
487205,223.50645,-1.70468,5,0.0843841,37.9289
487210,223.56775,-1.67152,5,0.0567036,37.0213
487215,223.61261,-1.55621,5,0.0568326,37.0265
487244,223.78643,-1.56758,5,0.0490341,36.6932
487319,223.98871,-1.54738,5,0.0998351,38.318
491357,211.07,-1.50621,5,0.0259957,35.2761
491382,211.23812,-1.45998,5,0.054301,36.923
491383,211.24243,-1.53743,5,0.0765611,37.7048
491414,211.50587,-1.53749,5,0.0711621,37.5375
491454,211.71473,-1.54075,5,0.0304127,35.6245
491457,211.73487,-1.59471,5,0.0301022,35.6017
491508,212.1611,-1.46875,5,0.055688,36.98
491509,212.16299,-1.49394,5,0.0553778,36.9674
491512,212.23277,-1.47901,5,0.0738128,37.6211
491587,212.43301,-1.57289,5,0.0738899,37.6235
491682,212.76558,-1.45241,5,0.0771171,37.7215
491743,213.12768,-1.40597,5,0.0186869,34.5458
491767,213.15839,-1.4397,5,0.0711355,37.5367
491847,213.49563,-1.42683,5,0.0391425,36.1872
491887,213.775,-1.55686,5,0.0383577,36.1419
491958,214.08206,-1.42166,5,0.0377021,36.1034
491996,214.21304,-1.38337,5,0.0782843,37.756
492012,214.26749,-1.50564,5,0.00648107,32.2255
492092,214.65858,-1.49911,5,0.0556181,36.9773
492169,215.14654,-1.41344,5,0.0830828,37.8928
492197,215.28365,-1.39244,5,0.0558678,36.9874
492206,215.35295,-1.50446,5,0.0848809,37.9421
492230,215.44177,-1.38764,5,0.0559352,36.9902
492231,215.45159,-1.39189,5,0.0846588,37.9361
492232,215.45638,-1.33838,5,0.0845886,37.9342
492233,215.48003,-1.40059,5,0.0844281,37.9298
492234,215.50268,-1.45999,5,0.0955871,38.2168
492267,215.75827,-1.43905,5,0.05585,36.9867
492322,216.08095,-1.43096,5,0.0557845,36.9841
492351,216.16536,-1.4899,5,0.0839363,37.9164
492384,216.39463,-1.37613,5,0.0563896,37.0085
492390,216.38909,-1.49994,5,0.0558296,36.9859
492408,216.46435,-1.47548,5,0.0558582,36.9871
492411,216.47954,-1.47142,5,0.0564485,37.0109
492414,216.50321,-1.4118,5,0.0557574,36.983
492417,216.53974,-1.30739,5,0.0568975,37.0288
492447,216.67527,-1.36331,5,0.0841274,37.9216
492486,216.89883,-1.37261,5,0.056261,37.0034
492487,216.90021,-1.41089,5,0.0559909,36.9925
492628,217.44884,-1.48047,5,0.0567924,37.0247
492687,217.8708,-1.4435,5,0.0923831,38.1378
492690,217.91037,-1.35134,5,0.0309937,35.6668
492697,217.89992,-1.29628,5,0.0934031,38.1633
492700,217.92306,-1.37701,5,0.0942135,38.1833
492720,218.02178,-1.41352,5,0.0827227,37.8829
492740,218.14104,-1.43716,5,0.0827608,37.884
492762,218.31299,-1.35545,5,0.0941164,38.1809
492764,218.32004,-1.25264,5,0.0829172,37.8883
492782,218.26598,-1.4022,5,0.0342705,35.8905
492792,218.46627,-1.34588,5,0.0734975,37.6115
492849,218.61963,-1.26614,5,0.0330432,35.8093
492883,218.72674,-1.27168,5,0.0571601,37.0393
492892,218.81871,-1.33565,5,0.0726005,37.5835
492941,218.85669,-1.39907,5,0.0565476,37.0149
492945,218.90176,-1.38211,5,0.0569071,37.0293
492946,218.93742,-1.30399,5,0.0727385,37.5878
492952,218.96808,-1.27528,5,0.0566455,37.0189
492957,218.99465,-1.28708,5,0.0572055,37.0411
492984,219.07022,-1.38696,5,0.0564237,37.01
492987,219.07125,-1.26013,5,0.0859362,37.9707
493024,219.16879,-1.43343,5,0.0854946,37.9589
493028,219.24002,-1.39851,5,0.0510867,36.7855
493072,219.39919,-1.31618,5,0.0733107,37.6058
493086,219.30295,-1.41711,5,0.0578308,37.0658
493290,220.22574,-1.22721,5,0.0729153,37.5934
493336,220.36688,-1.26264,5,0.0727329,37.5877
493403,220.82735,-1.25344,5,0.050558,36.7621
493465,221.1229,-1.37386,5,0.0839276,37.9163
493501,221.37167,-1.18574,5,0.0424522,36.3692
493538,221.51495,-1.20034,5,0.0503254,36.7517
493601,221.69916,-1.21978,5,0.0838265,37.9135
493609,221.70657,-1.29638,5,0.0771216,37.7219
493610,221.73354,-1.29285,5,0.0776515,37.7376
493621,221.8356,-1.30298,5,0.0301653,35.6067
493654,221.8734,-1.29599,5,0.0883367,38.0344
493778,222.41454,-1.28878,5,0.0774087,37.7305
493812,222.52658,-1.16133,5,0.0436522,36.4318
493832,222.60427,-1.17404,5,0.0435508,36.4266
493834,222.70627,-1.24328,5,0.0352933,35.9563
493838,222.60395,-1.19465,5,0.0439412,36.4466
493840,222.70352,-1.3224,5,0.0493334,36.7069
493905,222.91751,-1.19809,5,0.0999649,38.321
493965,223.27355,-1.2476,5,0.068166,37.4397
493966,223.27752,-1.33148,5,0.0683463,37.4457
494026,223.59957,-1.12991,5,0.0238641,35.0872
494035,223.60707,-1.28421,5,0.0409611,36.2892
494037,223.60824,-1.18831,5,0.0662082,37.3733
494060,223.73021,-1.25724,5,0.0864801,37.9855
494062,223.77956,-1.3026,5,0.0235952,35.0622
496863,211.05341,-1.1722,5,0.0792455,37.7839
496943,212.18039,-1.16161,5,0.00515136,31.7251
496966,212.5918,-1.11501,5,0.0550598,36.9544
496967,212.70041,-1.14442,5,0.0552283,36.9613
496978,212.90774,-1.15908,5,0.0065127,32.236
496981,212.90526,-1.14067,5,0.00609954,32.0931
496997,213.25521,-1.12411,5,0.0777888,37.7414
497016,213.55707,-1.13749,5,0.0878426,38.0212
497035,213.80154,-1.12855,5,0.07776,37.7406
497036,213.80255,-1.13064,5,0.0783904,37.7591
497067,214.28341,-1.09065,5,0.088541,38.0395
500708,214.31565,-2.48167,5,0.0814378,37.8467
500871,214.70929,-2.39377,5,0.0557094,36.981
500960,215.02831,-2.46486,5,0.0789738,37.7762
501147,216.09499,-2.41932,5,0.0564171,37.0096
501149,216.12968,-2.47451,5,0.0547753,36.9428
501202,216.49157,-2.49419,5,0.082742,37.8834
501203,216.52728,-2.44783,5,0.0745747,37.6448
501238,216.74507,-2.39695,5,0.0547949,36.9436
501258,216.77069,-2.4009,5,0.0571263,37.0379
501293,216.92701,-2.38573,5,0.0534906,36.8892
501297,216.99165,-2.44273,5,0.0524689,36.8456
501299,217.01118,-2.48975,5,0.0531092,36.873
501329,217.08754,-2.46295,5,0.0579117,37.0689
501334,217.18774,-2.45815,5,0.0580801,37.0754
501446,217.55325,-2.44429,5,0.0804416,37.8186
501483,217.72041,-2.37181,5,0.0543879,36.9268
501593,218.25659,-2.3968,5,0.0544387,36.9289
501622,218.38563,-2.32999,5,0.0828687,37.887
501624,218.39092,-2.3005,5,0.0407956,36.2799
501655,218.52453,-2.36102,5,0.0574164,37.0494
501660,218.45921,-2.43033,5,0.0574076,37.0491
501746,218.85241,-2.48616,5,0.0500653,36.7399
501845,219.37622,-2.30634,5,0.0786477,37.7668
501856,219.41421,-2.32939,5,0.024406,35.1367
501868,219.55007,-2.46539,5,0.0580191,37.0731
501907,219.81168,-2.37214,5,0.0876769,38.017
501911,219.80755,-2.29088,5,0.0587448,37.1013
501916,219.87295,-2.4206,5,0.0416609,36.327
501949,220.03999,-2.26975,5,0.0583402,37.0857
502002,220.35369,-2.26217,5,0.0834135,37.9021
502006,220.30542,-2.36446,5,0.0434847,36.4231
502007,220.30706,-2.35991,5,0.0830744,37.8927
502033,220.46184,-2.34902,5,0.058363,37.0866
502035,220.46619,-2.40163,5,0.0861138,37.9755
502123,220.91296,-2.39739,5,0.0443646,36.4681
502206,221.38934,-2.32423,5,0.0764195,37.7009
502229,221.42855,-2.4112,5,0.0590262,37.1122
502234,221.48496,-2.2727,5,0.0305541,35.6351
502289,221.6799,-2.41603,5,0.0434504,36.4214
502296,221.73661,-2.30857,5,0.0444398,36.4719
502326,222.01819,-2.32287,5,0.0354683,35.9673
502328,222.12459,-2.40273,5,0.043022,36.3992
502354,222.29084,-2.29156,5,0.0434091,36.4193
502363,222.24082,-2.3853,5,0.072331,37.5751
502365,222.25697,-2.36646,5,0.04358,36.4281
502367,222.27174,-2.30897,5,0.0433495,36.4162
502396,222.32233,-2.30692,5,0.0446194,36.481
502421,222.49819,-2.25371,5,0.076749,37.7109
502428,222.51002,-2.3354,5,0.0720557,37.5664
502477,222.7941,-2.31882,5,0.0413686,36.3113
502479,222.84279,-2.20968,5,0.0577291,37.0619
502480,222.86485,-2.3319,5,0.0357433,35.9846
502484,222.76726,-2.21768,5,0.0576604,37.0592
502541,223.23653,-2.35023,5,0.0571418,37.0388
502549,223.29003,-2.33734,5,0.0655266,37.3497
502581,223.39535,-2.2953,5,0.0713686,37.5445
502610,223.5334,-2.26652,5,0.0577865,37.0642
502632,223.70078,-2.34562,5,0.0863734,37.9826
504090,214.12659,-2.41519,5,0.0326392,35.7818
504254,214.75173,-2.06823,5,0.0778766,37.744
504514,215.98218,-2.04926,5,0.056308,37.0052
504546,216.03935,-2.04381,5,0.083039,37.8916
504547,216.05111,-2.04623,5,0.056387,37.0084
504596,216.33183,-2.02156,5,0.0836244,37.9078
504614,216.45715,-1.96675,5,0.0746949,37.6485
504646,216.64566,-2.10859,5,0.0835492,37.9057
504648,216.65836,-2.07263,5,0.0573176,37.0455
504676,216.79539,-2.08139,5,0.0315946,35.7094
504680,216.86137,-2.11541,5,0.0568739,37.0279
504683,216.87354,-2.09266,5,0.0551923,36.96
504710,217.00708,-2.08859,5,0.0549499,36.95
504713,217.04185,-1.94162,5,0.0546486,36.9376
504723,217.05345,-2.09933,5,0.0548691,36.9467
504728,217.05458,-1.92951,5,0.0549387,36.9496
504730,217.06491,-1.98251,5,0.0553489,36.9664
504771,217.26708,-1.94901,5,0.0601393,37.1544
504776,217.32855,-2.04061,5,0.0740295,37.628
504830,217.44072,-1.92325,5,0.0551622,36.9588
504877,217.58445,-1.97653,5,0.0554502,36.9705
504879,217.50673,-1.90317,5,0.055041,36.9538
504882,217.5636,-1.93229,5,0.0548099,36.9443
504886,217.60125,-2.03289,5,0.0741549,37.6319
504890,217.63038,-1.97952,5,0.0529774,36.8674
504892,217.52509,-2.02774,5,0.0106695,33.3149
504916,217.68168,-2.0368,5,0.0347322,35.9204
504919,217.70531,-2.07814,5,0.0347018,35.9184
504920,217.75267,-2.02563,5,0.0539462,36.9084
504922,217.77789,-1.94577,5,0.0537154,36.8987
504951,217.87552,-2.05573,5,0.0312662,35.6862
504953,217.93154,-1.99164,5,0.0547738,36.9428
504962,218.00788,-1.97706,5,0.0737573,37.6196
504967,218.02377,-1.98048,5,0.057144,37.0387
504969,218.04625,-2.0711,5,0.0572739,37.0438
504988,218.14661,-2.07183,5,0.057162,37.0394
504991,218.18436,-2.08883,5,0.0572115,37.0413
505074,218.42116,-2.05309,5,0.0515529,36.8059
505166,218.78609,-2.06179,5,0.0517468,36.8144
505171,218.80279,-1.95873,5,0.0549587,36.9504
505249,219.05059,-2.01822,5,0.0553048,36.9647
505250,219.05806,-2.01675,5,0.0553247,36.9655
505308,219.16181,-2.02287,5,0.0549927,36.9519
505313,219.19914,-1.9313,5,0.0556422,36.9784
505316,219.22592,-1.88202,5,0.0551313,36.9576
505332,219.33712,-2.03513,5,0.0526678,36.8543
505341,219.37849,-1.9642,5,0.0511657,36.789
505397,219.69036,-1.91699,5,0.0581255,37.0773
505438,219.85903,-1.99016,5,0.0810001,37.8345
505440,219.8658,-2.01344,5,0.0568817,37.0283
505487,220.08336,-2.02169,5,0.0542458,36.921
505488,220.0784,-2.0192,5,0.0538156,36.903
505509,220.20674,-1.85543,5,0.0786217,37.7661
505599,220.67287,-1.86035,5,0.0840172,37.9187
505620,220.75726,-1.88447,5,0.0419043,36.3401
505681,221.13566,-1.81743,5,0.0729905,37.5958
505689,221.2395,-1.87347,5,0.0728285,37.5907
505765,221.55083,-1.81457,5,0.0811788,37.8397
505770,221.59861,-1.90352,5,0.0797771,37.7996
505773,221.6281,-1.85777,5,0.0302504,35.6129
505788,221.70273,-1.95864,5,0.0435689,36.4275
505800,221.8288,-1.86378,5,0.0774211,37.7308
505821,221.84992,-1.79578,5,0.0837551,37.9116
505828,221.93166,-1.90661,5,0.0586357,37.0972
505832,221.94561,-1.896,5,0.0582151,37.0809
505952,222.40681,-1.9711,5,0.0438265,36.4407
505979,222.44776,-1.91085,5,0.044286,36.4642
506009,222.67346,-1.77673,5,0.0270003,35.3607
506013,222.72699,-1.97569,5,0.0720007,37.5646
506038,222.84175,-1.83462,5,0.0360228,36.0019
506060,222.96439,-1.80677,5,0.0357104,35.9825
506070,223.04246,-1.87253,5,0.0353788,35.9617
506116,223.23872,-1.89853,5,0.0851002,37.9483
506119,223.27242,-1.76929,5,0.0843887,37.929
506167,223.57341,-1.82138,5,0.0659704,37.3651
506169,223.59747,-1.89275,5,0.0664804,37.3826
506227,223.82358,-1.79551,5,0.0853389,37.9548
506229,223.84638,-1.84948,5,0.0838576,37.9145
506263,223.97029,-1.92617,5,0.0848862,37.9426
506264,223.98694,-1.86731,5,0.0727773,37.5892
507715,214.28275,-1.75922,5,0.0780438,37.7489
507719,214.30503,-1.57596,5,0.0959982,38.2267
507721,214.31789,-1.58923,5,0.0781228,37.7513
507763,214.46329,-1.74707,5,0.0555318,36.9738
507899,214.84204,-1.68233,5,0.0831285,37.894
507974,215.28741,-1.57225,5,0.0961117,38.2294
508073,215.84631,-1.72311,5,0.0929798,38.1527
508074,215.84808,-1.69168,5,0.0924392,38.1392
508110,215.96866,-1.61893,5,0.0567777,37.024
508132,216.07695,-1.60996,5,0.0919347,38.1265
508137,216.06868,-1.6272,5,0.0936462,38.1692
508138,216.07368,-1.58417,5,0.0568459,37.0267
508142,216.12254,-1.55821,5,0.0920439,38.1293
508144,216.12634,-1.62837,5,0.0578859,37.0678
508180,216.15566,-1.63891,5,0.0564143,37.0095
508181,216.15811,-1.63227,5,0.0558238,36.9857
508183,216.18113,-1.64161,5,0.0921531,38.132
508184,216.18104,-1.5703,5,0.057985,37.0717
508187,216.19125,-1.59904,5,0.0932337,38.159
508188,216.20794,-1.67721,5,0.0572742,37.0437
508222,216.40923,-1.62239,5,0.0819008,37.8599
508224,216.32176,-1.66892,5,0.090049,38.0786
508225,216.32145,-1.52679,5,0.0746861,37.6482
508268,216.52019,-1.53894,5,0.0556273,36.9777
508274,216.57005,-1.53538,5,0.0558467,36.9866
508310,216.66245,-1.59513,5,0.0571363,37.0383
508312,216.59878,-1.59374,5,0.0564868,37.0124
508315,216.63218,-1.69091,5,0.0832982,37.8988
508316,216.63228,-1.69992,5,0.0834184,37.9021
508321,216.6604,-1.64375,5,0.0574767,37.0518
508351,216.82863,-1.67845,5,0.0548719,36.9468
508352,216.83239,-1.67321,5,0.0543914,36.9269
508412,217.04177,-1.67685,5,0.0313093,35.6893
508416,216.93189,-1.58704,5,0.0248457,35.1761
508421,216.98917,-1.6312,5,0.0561901,37.0005
508467,217.0819,-1.6057,5,0.0309181,35.6613
508470,217.09628,-1.53664,5,0.0571588,37.0392
508472,217.12367,-1.56388,5,0.0907553,38.0967
508478,217.17188,-1.56833,5,0.0566672,37.0197
508480,217.18225,-1.65845,5,0.0367713,36.0477
508523,217.21653,-1.54393,5,0.0908437,38.0989
508565,217.38556,-1.51078,5,0.0829544,37.8893
508568,217.44606,-1.5758,5,0.0577133,37.0611
508593,217.56787,-1.59373,5,0.057221,37.0417
508594,217.56746,-1.57359,5,0.0563001,37.005
508599,217.61447,-1.5774,5,0.0776463,37.7373
508629,217.69249,-1.67363,5,0.0562882,37.0045
508632,217.64673,-1.66714,5,0.05754,37.0543
508638,217.72923,-1.64419,5,0.0540458,36.9125
508639,217.729,-1.52735,5,0.0562973,37.0049
508640,217.73967,-1.66101,5,0.0934568,38.1646
508665,217.92053,-1.49801,5,0.0915317,38.1164
508670,217.84164,-1.66386,5,0.093245,38.1593
508672,217.85048,-1.59015,5,0.0935348,38.1665
508674,217.8561,-1.47254,5,0.0923735,38.1376
508678,217.89082,-1.48965,5,0.0920526,38.1295
508680,217.9022,-1.59245,5,0.0307943,35.6524
508700,217.95356,-1.49706,5,0.0920216,38.1288
508704,217.96759,-1.47929,5,0.0924416,38.1393
508705,217.97365,-1.47555,5,0.0920011,38.1282
508744,218.15459,-1.52336,5,0.0533276,36.8823
508748,218.11624,-1.5521,5,0.0575717,37.0556
508751,218.15651,-1.53013,5,0.0530574,36.8709
508815,218.52142,-1.6103,5,0.0730169,37.5965
508908,218.91788,-1.49229,5,0.0575677,37.0554
508936,219.05533,-1.46996,5,0.0572248,37.0419
508937,219.08331,-1.44215,5,0.0575145,37.0533
508943,219.04471,-1.50268,5,0.0891297,38.055
508981,219.18576,-1.45083,5,0.0862649,37.9795
509012,219.41617,-1.60077,5,0.0568686,37.0278
509027,219.33546,-1.54424,5,0.0472425,36.6093
509075,219.64114,-1.4584,5,0.0512,36.7905
509080,219.66128,-1.56507,5,0.058005,37.0726
509158,219.95645,-1.52288,5,0.0413472,36.3101
509346,220.87612,-1.58132,5,0.0504378,36.7567
509372,221.05566,-1.45791,5,0.0773242,37.7279
509393,221.23435,-1.48026,5,0.0838758,37.9149
509397,221.19367,-1.51911,5,0.0566166,37.0178
509466,221.51662,-1.53429,5,0.0848114,37.9404
509508,221.57131,-1.57293,5,0.0577608,37.0631
509511,221.60564,-1.38846,5,0.0771638,37.7232
509516,221.65828,-1.52523,5,0.0207557,34.7784
509629,222.27617,-1.36406,5,0.0834758,37.9039
509670,222.34735,-1.55926,5,0.0272473,35.3809
509723,222.61892,-1.51083,5,0.054159,36.9175
509725,222.63991,-1.48558,5,0.043531,36.4256
509726,222.63702,-1.48527,5,0.0441514,36.4573
509772,222.7636,-1.38723,5,0.0850378,37.9466
509852,223.13293,-1.34509,5,0.0437318,36.4359
509874,223.21812,-1.4774,5,0.0766336,37.7074
509876,223.2274,-1.46099,5,0.0772938,37.7271
509881,223.19545,-1.51487,5,0.0758436,37.6837
509885,223.22123,-1.52318,5,0.0781346,37.7519
509889,223.28556,-1.35502,5,0.0838371,37.9139
509940,223.49589,-1.40265,5,0.0409934,36.291
509955,223.54254,-1.3634,5,0.0411326,36.2986
510019,223.87811,-1.32617,5,0.0423071,36.3617
510021,223.88543,-1.47803,5,0.0424074,36.367
511456,214.25259,-1.27679,5,0.0500994,36.7413
511532,214.69441,-1.13733,5,0.0831697,37.8952
511535,214.69854,-1.18198,5,0.0831898,37.8957
511789,215.9925,-1.12841,5,0.0352183,35.9513
511792,216.03202,-1.21514,5,0.0508908,36.7767
511863,216.28745,-1.11348,5,0.0103223,33.2424
511864,216.30761,-1.09946,5,0.0564104,37.0093
511865,216.31906,-1.13125,5,0.0853939,37.956
511867,216.38845,-1.11396,5,0.0559087,36.9891
511887,216.51595,-1.22221,5,0.0838696,37.9145
511890,216.53659,-1.20231,5,0.0563468,37.0068
511892,216.55728,-1.18999,5,0.0560962,36.9967
511920,216.61252,-1.1688,5,0.0840178,37.9186
511921,216.6746,-1.1493,5,0.0314842,35.7017
511923,216.69281,-1.11889,5,0.0360175,36.0014
511993,217.02869,-1.10072,5,0.0742225,37.634
512048,217.2455,-1.06611,5,0.0804937,37.82
512071,217.38666,-1.16622,5,0.0806817,37.8254
512099,217.55767,-1.07871,5,0.0736929,37.6176
512169,217.92681,-1.18601,5,0.0554424,36.9702
512170,217.93074,-1.23882,5,0.037158,36.071
512197,218.01342,-1.16769,5,0.055561,36.9751
512204,218.06244,-1.17295,5,0.0368954,36.0552
512254,218.31595,-1.14009,5,0.0151591,34.0855
512310,218.39294,-1.12189,5,0.0817547,37.8558
512312,218.40564,-1.08581,5,0.0821748,37.8676
512313,218.44193,-1.07232,5,0.0824943,37.8765
512351,218.55195,-1.16326,5,0.0897582,38.0712
512353,218.58327,-1.22561,5,0.0897578,38.0712
512394,218.72428,-1.13721,5,0.0486231,36.6741
512436,218.86083,-1.20403,5,0.0911438,38.1066
512552,219.24041,-1.06678,5,0.0730327,37.5971
512555,219.24358,-1.05852,5,0.0729425,37.5942
512887,220.92102,-1.07911,5,0.08329,37.8987
512918,221.07474,-1.08308,5,0.0423571,36.3642
513036,221.38405,-1.1558,5,0.0421217,36.3517
513064,221.58595,-1.08893,5,0.0297446,35.5755
513108,221.71562,-1.14687,5,0.042466,36.37
513145,221.83664,-1.00169,5,0.0774488,37.7317
513169,221.9837,-1.15333,5,0.0772663,37.7262
513181,222.10206,-1.13426,5,0.0830482,37.8921
513228,222.42374,-1.05779,5,0.0441443,36.457
513283,222.99057,-1.11543,5,0.0777477,37.7405
513315,223.30007,-1.05593,5,0.0782521,37.7554
513328,223.32675,-1.03367,5,0.0849562,37.9445
513330,223.35794,-0.99246,5,0.0849955,37.9455
513331,223.42491,-1.04138,5,0.0838836,37.9152
513370,223.63376,-1.04016,5,0.08446,37.931
513378,223.73292,-1.06732,5,0.0843582,37.9282
513391,223.78387,-1.04806,5,0.0845072,37.9323
513403,223.92863,-1.00911,5,0.0071897,32.4526
514022,214.04671,-1.26845,5,0.0511337,36.7874
514024,214.05656,-1.33252,5,0.0782868,37.7561
514029,214.13352,-1.18215,5,0.0506416,36.7656
514212,140.43013,2.69086,5,0.0255788,35.2402
514214,140.48497,2.69229,5,0.0872973,38.0063
514218,140.51299,2.69389,5,0.0860062,37.972
514260,140.9432,2.75296,5,0.0178085,34.4408
516961,130.05756,2.31727,5,0.081393,37.8452
516972,130.09241,2.4165,5,0.0607234,37.176
516973,130.12339,2.37447,5,0.0510347,36.7828
517070,130.64241,2.42778,5,0.0518624,36.819
517072,130.66645,2.36283,5,0.0656061,37.3519
517088,130.67565,2.44176,5,0.051072,36.7844
517146,131.10471,2.37655,5,0.0514583,36.8014
517162,131.1976,2.45661,5,0.0772042,37.7239
517164,131.24678,2.47635,5,0.0505991,36.7634
517167,131.16137,2.41098,5,0.030839,35.6553
517168,131.17709,2.40602,5,0.078015,37.7478
517205,131.38247,2.47587,5,0.0775771,37.7349
517211,131.3448,2.52396,5,0.0774564,37.7313
517216,131.39792,2.45593,5,0.0741541,37.6315
517236,131.47099,2.45631,5,0.0787995,37.7708
517244,131.46056,2.50981,5,0.0761566,37.6925
517247,131.51098,2.53366,5,0.0289572,35.5154
517249,131.551,2.41047,5,0.0290204,35.5203
517256,131.4271,2.35605,5,0.0335453,35.8425
517272,131.65699,2.45091,5,0.0784518,37.7606
517273,131.66885,2.40802,5,0.0138218,33.8844
517278,131.68318,2.53741,5,0.0290528,35.5227
517302,131.72623,2.56006,5,0.029664,35.5689
517306,131.71345,2.56969,5,0.0305654,35.6354
517308,131.72521,2.50146,5,0.0291883,35.533
517310,131.73222,2.40482,5,0.0361417,36.0087
517457,132.48669,2.56998,5,0.0602746,37.1591
517465,132.53361,2.61652,5,0.0592841,37.1216
517590,132.94317,2.51962,5,0.0365772,36.0354
517594,132.99776,2.54344,5,0.0294848,35.5554
517682,133.25376,2.56837,5,0.0779321,37.7453
517798,133.66376,2.69646,5,0.0879569,38.0239
517800,133.77196,2.54238,5,0.0713824,37.5443
517802,133.76903,2.6848,5,0.0593398,37.1236
517868,133.96787,2.52426,5,0.0134049,33.8169
517960,134.27691,2.66459,5,0.0139704,33.9076
518042,134.79795,2.57504,5,0.0957899,38.2213
518200,135.3873,2.81142,5,0.0726128,37.5833
518202,135.38638,2.62746,5,0.0578886,37.0675
518365,136.02079,2.79518,5,0.0558234,36.9852
518755,137.90996,2.91662,5,0.0519007,36.8205
